1.175E-7,1.175E-7,1.0E-6
1.175E-7,3.525E-7,1.0E-6
1.175E-7,5.875E-7,1.0E-6
1.175E-7,8.225E-7,1.0E-6
1.175E-7,1.0575E-6,1.0E-6
1.175E-7,1.2925E-6,1.0E-6
1.175E-7,1.5275E-6,1.0E-6
1.175E-7,1.7625E-6,1.0E-6
1.175E-7,1.9975E-6,1.0E-6
1.175E-7,2.2325E-6,1.0E-6
1.175E-7,2.4675E-6,1.0E-6
1.175E-7,2.7025E-6,1.0E-6
1.175E-7,2.9375E-6,1.0E-6
1.175E-7,3.1725E-6,1.0E-6
1.175E-7,3.4075E-6,1.0E-6
1.175E-7,3.6425E-6,1.0E-6
1.175E-7,3.8775E-6,1.0E-6
1.175E-7,4.1125E-6,1.0E-6
1.175E-7,4.3475E-6,1.0E-6
1.175E-7,4.5825E-6,1.0E-6
1.175E-7,4.8175E-6,1.0E-6
1.175E-7,5.0525E-6,1.0E-6
1.175E-7,5.2875E-6,1.0E-6
1.175E-7,5.5225E-6,1.0E-6
1.175E-7,5.7575E-6,1.0E-6
1.175E-7,5.9925E-6,1.0E-6
1.175E-7,6.2275E-6,1.0E-6
1.175E-7,6.4625E-6,1.0E-6
1.175E-7,6.6975E-6,1.0E-6
1.175E-7,6.9325E-6,1.0E-6
1.175E-7,7.1675E-6,1.0E-6
1.175E-7,7.4025E-6,1.0E-6
1.175E-7,7.6375E-6,1.0E-6
1.175E-7,7.8725E-6,1.0E-6
1.175E-7,8.1075E-6,1.0E-6
1.175E-7,8.3425E-6,1.0E-6
1.175E-7,8.5775E-6,1.0E-6
1.175E-7,8.8125E-6,1.0E-6
1.175E-7,9.0475E-6,1.0E-6
1.175E-7,9.2825E-6,1.0E-6
1.175E-7,9.5175E-6,1.0E-6
1.175E-7,9.7525E-6,1.0E-6
1.175E-7,9.9875E-6,1.0E-6
1.175E-7,1.02225E-5,1.0E-6
1.175E-7,1.04575E-5,1.0E-6
1.175E-7,1.06925E-5,1.0E-6
1.175E-7,1.09275E-5,1.0E-6
1.175E-7,1.11625E-5,1.0E-6
1.175E-7,1.13975E-5,1.0E-6
1.175E-7,1.16325E-5,1.0E-6
1.175E-7,1.18675E-5,1.0E-6
1.175E-7,1.21025E-5,1.0E-6
1.175E-7,1.23375E-5,1.0E-6
1.175E-7,1.25725E-5,1.0E-6
1.175E-7,1.28075E-5,1.0E-6
1.175E-7,1.30425E-5,1.0E-6
1.175E-7,1.32775E-5,1.0E-6
1.175E-7,1.35125E-5,1.0E-6
1.175E-7,1.37475E-5,1.368205865011802E-6
1.175E-7,1.39825E-5,2.4469443988369187E-6
1.175E-7,1.42175E-5,2.9192819812349906E-6
1.175E-7,1.44525E-5,3.104714562720576E-6
1.175E-7,1.46875E-5,3.301950385054584E-6
1.175E-7,1.49225E-5,3.5116900360282617E-6
1.175E-7,1.51575E-5,3.7347523345467656E-6
1.175E-7,1.53925E-5,3.972013098149041E-6
1.175E-7,1.56275E-5,4.224315084465808E-6
1.175E-7,1.58625E-5,4.492643274807182E-6
1.175E-7,1.60975E-5,4.747175644379679E-6
1.175E-7,1.63325E-5,4.970489564811832E-6
1.175E-7,1.65675E-5,5.204347227173531E-6
1.175E-7,1.68025E-5,5.449167151619848E-6
1.175E-7,1.70375E-5,5.705503754871304E-6
1.175E-7,1.72725E-5,5.973898797942718E-6
1.175E-7,1.75075E-5,6.25496608313777E-6
1.175E-7,1.77425E-5,6.549208618665079E-6
1.175E-7,1.79775E-5,6.857292743189508E-6
1.175E-7,1.82125E-5,7.179869584820746E-6
1.175E-7,1.84475E-5,7.517676856171769E-6
1.175E-7,1.86825E-5,7.762570839553283E-6
1.175E-7,1.89175E-5,7.818434022329267E-6
1.175E-7,1.91525E-5,7.874708366367192E-6
1.175E-7,1.93875E-5,7.931378544568524E-6
1.175E-7,1.96225E-5,7.988456548551848E-6
1.175E-7,1.98575E-5,8.045945313227046E-6
1.175E-7,2.00925E-5,8.013157094866713E-6
1.175E-7,2.03275E-5,7.843328240517231E-6
1.175E-7,2.05625E-5,7.332000458591875E-6
1.175E-7,2.07975E-5,6.3912090203571955E-6
1.175E-7,2.10325E-5,5.571174879975409E-6
1.175E-7,2.12675E-5,4.856320365496059E-6
1.175E-7,2.15025E-5,4.2331910235127875E-6
1.175E-7,2.17375E-5,3.6900173161699495E-6
1.175E-7,2.19725E-5,3.2165398910666352E-6
1.175E-7,2.22075E-5,2.8038158047349534E-6
1.175E-7,2.24425E-5,1.0E-6
1.175E-7,2.26775E-5,1.0E-6
1.175E-7,2.29125E-5,1.0E-6
1.175E-7,2.31475E-5,1.0E-6
1.175E-7,2.33825E-5,1.0E-6
1.175E-7,2.36175E-5,1.0E-6
1.175E-7,2.38525E-5,1.0E-6
1.175E-7,2.40875E-5,1.0E-6
1.175E-7,2.43225E-5,1.0E-6
1.175E-7,2.45575E-5,1.0E-6
1.175E-7,2.47925E-5,1.0E-6
1.175E-7,2.50275E-5,1.0E-6
1.175E-7,2.52625E-5,1.0E-6
